"TABLE_CATALOG","TABLE_SCHEMA","TABLE_NAME","COLUMN_NAME","ORDINAL_POSITION","COLUMN_DEFAULT","IS_NULLABLE","DATA_TYPE","CHARACTER_MAXIMUM_LENGTH","CHARACTER_OCTET_LENGTH","NUMERIC_PRECISION","NUMERIC_PRECISION_RADIX","NUMERIC_SCALE","DATETIME_PRECISION","INTERVAL_TYPE","INTERVAL_PRECISION","CHARACTER_SET_CATALOG","CHARACTER_SET_SCHEMA","CHARACTER_SET_NAME","COLLATION_CATALOG","COLLATION_SCHEMA","COLLATION_NAME","DOMAIN_CATALOG","DOMAIN_SCHEMA","DOMAIN_NAME","UDT_CATALOG","UDT_SCHEMA","UDT_NAME","SCOPE_CATALOG","SCOPE_SCHEMA","SCOPE_NAME","MAXIMUM_CARDINALITY","DTD_IDENTIFIER","IS_SELF_REFERENCING","IS_IDENTITY","IDENTITY_GENERATION","IDENTITY_START","IDENTITY_INCREMENT","IDENTITY_MAXIMUM","IDENTITY_MINIMUM","IDENTITY_CYCLE","COMMENT"
"EDW","RAW_DATA","DATASETS_FIELDS_COLUMNS","CHARACTER_SET_NAME","19","","YES","TEXT","10485760","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","RAW_DATA","RELATIONSHIPS_TMP","COD_RELATIONSHIP","1","","YES","TEXT","10485760","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","RAW_DATA","DATASETS_FIELDS","DT_LOAD","9","","YES","TEXT","10485760","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","RAW_DATA","DATASETS_FIELDS_COLUMNS_TMP","COLLATION_CATALOG","20","","YES","TEXT","10485760","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","RAW_DATA","DATASETS_FIELDS_COLUMNS_TMP","IDENTITY_INCREMENT","38","","YES","TEXT","10485760","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","RAW_DATA","SETCONNECTION_CONNECTIONS_TMP","DES_SETCONNECTION_CONNECTION","3","","YES","TEXT","10485760","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","RAW_DATA","DATASETS_FIELDS_COLUMNS_TMP","CHARACTER_SET_SCHEMA","18","","YES","TEXT","10485760","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","RAW_DATA","MODEL","DT_MODEL_LOAD","5","","YES","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","RAW_DATA","RELATIONSHIPS","REFERENCE_COD_DATASET","3","","YES","TEXT","10485760","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","RAW_DATA","RELATIONSHIPS","COD_RELATIONSHIP_NAME","2","","YES","TEXT","10485760","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","RAW_DATA","CONNECTIONS","COD_TYPE_PHASE","3","","YES","TEXT","10485760","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","RAW_DATA","RELATIONSHIPS_TMP","REFERENCE_COD_DATASET","3","","YES","TEXT","10485760","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","RAW_DATA","DATASETS_FIELDS_COLUMNS","UDT_CATALOG","26","","YES","TEXT","10485760","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","RAW_DATA","ENVIRONMENT_CONNECTIONS","DT_MODEL_LOAD","5","","YES","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","RAW_DATA","DATASETS_FIELDS_COLUMNS","NUMERIC_SCALE","13","","YES","NUMBER","","","9","10","0","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","RAW_DATA","DATASETS","COD_MODEL","4","","YES","TEXT","10485760","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","RAW_DATA","ENVIRONMENTS","DESC_ENVIRONMENT","2","","YES","TEXT","10485760","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","RAW_DATA","DATASETS_FIELDS_COLUMNS","IS_NULLABLE","7","","YES","TEXT","10485760","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","RAW_DATA","DATASETS_FIELDS_COLUMNS","IDENTITY_MINIMUM","40","","YES","TEXT","10485760","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","RAW_DATA","RELATIONSHIPS","TARGET_COD_DATASET","5","","YES","TEXT","10485760","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","RAW_DATA","CONNECTIONS","COD_PATH_3","8","","YES","TEXT","10485760","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","RAW_DATA","SETCONNECTION_CONNECTIONS_TMP","COD_CONNECTION","2","","YES","TEXT","10485760","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","RAW_DATA","RELATIONSHIPS","REFERENCE_COD_NAME","4","","YES","TEXT","10485760","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","RAW_DATA","DATASETS_FIELDS","DESC","6","","YES","TEXT","10485760","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","RAW_DATA","DATASETS_FIELDS_TMP","COD_DATASET","1","","YES","TEXT","10485760","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","RAW_DATA","DATASETS_FIELDS_COLUMNS_TMP","SCOPE_CATALOG","29","","YES","TEXT","10485760","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","RAW_DATA","DATASETS_SEGMENTS","DT_LOAD","8","","YES","TEXT","10485760","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","RAW_DATA","RELATIONSHIPS","COD_RELATIONSHIP","1","","YES","TEXT","10485760","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","RAW_DATA","MODEL","ID_MODEL_RUN","4","","YES","TEXT","10485760","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","RAW_DATA","DATASETS_FIELDS_COLUMNS","INTERVAL_PRECISION","16","","YES","NUMBER","","","9","10","0","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","RAW_DATA","DATASETS","COD_SETCONNECTION","1","","YES","TEXT","10485760","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","RAW_DATA","SETCONNECTION_CONNECTIONS","ID_MODEL_RUN","4","","YES","TEXT","32","128","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","TABLES","TABLE_CATALOG","1","","NO","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","TABLES","TABLE_SCHEMA","2","","NO","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","TABLES","TABLE_NAME","3","","NO","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","TABLES","TABLE_OWNER","4","","NO","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","TABLES","TABLE_TYPE","5","","NO","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","TABLES","IS_TRANSIENT","6","","YES","TEXT","3","12","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","TABLES","CLUSTERING_KEY","7","","YES","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","TABLES","ROW_COUNT","8","","YES","NUMBER","","","38","10","0","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","TABLES","BYTES","9","","YES","NUMBER","","","38","10","0","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","TABLES","RETENTION_TIME","10","","YES","NUMBER","","","9","10","0","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","TABLES","SELF_REFERENCING_COLUMN_NAME","11","","YES","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","TABLES","REFERENCE_GENERATION","12","","YES","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","TABLES","USER_DEFINED_TYPE_CATALOG","13","","YES","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","TABLES","USER_DEFINED_TYPE_SCHEMA","14","","YES","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","TABLES","USER_DEFINED_TYPE_NAME","15","","YES","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","TABLES","IS_INSERTABLE_INTO","16","","YES","TEXT","3","12","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","TABLES","IS_TYPED","17","","YES","TEXT","3","12","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","TABLES","COMMIT_ACTION","18","","YES","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","TABLES","CREATED","19","","YES","TIMESTAMP_LTZ","","","","","","9","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","TABLES","LAST_ALTERED","20","","YES","TIMESTAMP_LTZ","","","","","","9","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","TABLES","LAST_DDL","21","","YES","TIMESTAMP_LTZ","","","","","","9","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","TABLES","LAST_DDL_BY","22","","YES","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","TABLES","AUTO_CLUSTERING_ON","23","","YES","TEXT","3","12","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","TABLES","COMMENT","24","","YES","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","TABLES","IS_TEMPORARY","25","","YES","TEXT","3","12","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","TABLES","IS_ICEBERG","26","","YES","TEXT","3","12","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","TABLES","IS_DYNAMIC","27","","YES","TEXT","3","12","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","COLUMNS","TABLE_CATALOG","1","","NO","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","COLUMNS","TABLE_SCHEMA","2","","NO","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","COLUMNS","TABLE_NAME","3","","NO","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","COLUMNS","COLUMN_NAME","4","","NO","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","COLUMNS","ORDINAL_POSITION","5","","YES","NUMBER","","","9","10","0","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","COLUMNS","COLUMN_DEFAULT","6","","NO","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","COLUMNS","IS_NULLABLE","7","","YES","TEXT","3","12","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","COLUMNS","DATA_TYPE","8","","NO","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","COLUMNS","CHARACTER_MAXIMUM_LENGTH","9","","YES","NUMBER","","","9","10","0","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","COLUMNS","CHARACTER_OCTET_LENGTH","10","","YES","NUMBER","","","9","10","0","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","COLUMNS","NUMERIC_PRECISION","11","","YES","NUMBER","","","9","10","0","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","COLUMNS","NUMERIC_PRECISION_RADIX","12","","YES","NUMBER","","","9","10","0","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","COLUMNS","NUMERIC_SCALE","13","","YES","NUMBER","","","9","10","0","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","COLUMNS","DATETIME_PRECISION","14","","YES","NUMBER","","","9","10","0","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","COLUMNS","INTERVAL_TYPE","15","","YES","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","COLUMNS","INTERVAL_PRECISION","16","","YES","NUMBER","","","9","10","0","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","COLUMNS","CHARACTER_SET_CATALOG","17","","YES","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","COLUMNS","CHARACTER_SET_SCHEMA","18","","YES","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","COLUMNS","CHARACTER_SET_NAME","19","","YES","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","COLUMNS","COLLATION_CATALOG","20","","YES","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","COLUMNS","COLLATION_SCHEMA","21","","YES","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","COLUMNS","COLLATION_NAME","22","","YES","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","COLUMNS","DOMAIN_CATALOG","23","","YES","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","COLUMNS","DOMAIN_SCHEMA","24","","YES","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","COLUMNS","DOMAIN_NAME","25","","YES","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","COLUMNS","UDT_CATALOG","26","","YES","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","COLUMNS","UDT_SCHEMA","27","","YES","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","COLUMNS","UDT_NAME","28","","YES","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","COLUMNS","SCOPE_CATALOG","29","","YES","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","COLUMNS","SCOPE_SCHEMA","30","","YES","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","COLUMNS","SCOPE_NAME","31","","YES","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","COLUMNS","MAXIMUM_CARDINALITY","32","","YES","NUMBER","","","9","10","0","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","COLUMNS","DTD_IDENTIFIER","33","","YES","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","COLUMNS","IS_SELF_REFERENCING","34","","YES","TEXT","3","12","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","COLUMNS","IS_IDENTITY","35","","YES","TEXT","3","12","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","COLUMNS","IDENTITY_GENERATION","36","","YES","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","COLUMNS","IDENTITY_START","37","","YES","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","COLUMNS","IDENTITY_INCREMENT","38","","YES","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","COLUMNS","IDENTITY_MAXIMUM","39","","YES","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","COLUMNS","IDENTITY_MINIMUM","40","","YES","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","COLUMNS","IDENTITY_CYCLE","41","","YES","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","COLUMNS","IDENTITY_ORDERED","42","","YES","TEXT","3","12","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","COLUMNS","SCHEMA_EVOLUTION_RECORD","43","","YES","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","COLUMNS","COMMENT","44","","YES","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","ELEMENT_TYPES","OBJECT_CATALOG","1","","NO","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","ELEMENT_TYPES","OBJECT_SCHEMA","2","","NO","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","ELEMENT_TYPES","OBJECT_NAME","3","","NO","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","ELEMENT_TYPES","OBJECT_TYPE","4","","NO","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","ELEMENT_TYPES","COLLECTION_TYPE_IDENTIFIER","5","","NO","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","ELEMENT_TYPES","DATA_TYPE","6","","NO","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","ELEMENT_TYPES","CHARACTER_MAXIMUM_LENGTH","7","","YES","NUMBER","","","9","10","0","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","ELEMENT_TYPES","CHARACTER_OCTET_LENGTH","8","","YES","NUMBER","","","9","10","0","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","ELEMENT_TYPES","NUMERIC_PRECISION","9","","YES","NUMBER","","","9","10","0","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","ELEMENT_TYPES","NUMERIC_PRECISION_RADIX","10","","YES","NUMBER","","","9","10","0","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","ELEMENT_TYPES","NUMERIC_SCALE","11","","YES","NUMBER","","","9","10","0","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","ELEMENT_TYPES","DATETIME_PRECISION","12","","YES","NUMBER","","","9","10","0","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","ELEMENT_TYPES","INTERVAL_TYPE","13","","YES","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","ELEMENT_TYPES","INTERVAL_PRECISION","14","","YES","NUMBER","","","9","10","0","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","ELEMENT_TYPES","CHARACTER_SET_CATALOG","15","","YES","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","ELEMENT_TYPES","CHARACTER_SET_SCHEMA","16","","YES","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","ELEMENT_TYPES","CHARACTER_SET_NAME","17","","YES","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","ELEMENT_TYPES","COLLATION_CATALOG","18","","YES","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","ELEMENT_TYPES","COLLATION_SCHEMA","19","","YES","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","ELEMENT_TYPES","COLLATION_NAME","20","","YES","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","ELEMENT_TYPES","UDT_CATALOG","21","","YES","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","ELEMENT_TYPES","UDT_SCHEMA","22","","YES","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","ELEMENT_TYPES","UDT_NAME","23","","YES","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","ELEMENT_TYPES","SCOPE_CATALOG","24","","YES","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","ELEMENT_TYPES","SCOPE_SCHEMA","25","","YES","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","ELEMENT_TYPES","SCOPE_NAME","26","","YES","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","ELEMENT_TYPES","MAXIMUM_CARDINALITY","27","","YES","NUMBER","","","9","10","0","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","ELEMENT_TYPES","DTD_IDENTIFIER","28","","YES","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","FIELDS","OBJECT_CATALOG","1","","NO","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","FIELDS","OBJECT_SCHEMA","2","","NO","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","FIELDS","OBJECT_NAME","3","","NO","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","FIELDS","OBJECT_TYPE","4","","NO","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","FIELDS","ROW_IDENTIFIER","5","","NO","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","FIELDS","FIELD_NAME","6","","YES","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","FIELDS","ORDINAL_POSITION","7","","NO","NUMBER","","","9","10","0","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","FIELDS","DATA_TYPE","8","","NO","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","FIELDS","CHARACTER_MAXIMUM_LENGTH","9","","YES","NUMBER","","","9","10","0","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","FIELDS","CHARACTER_OCTET_LENGTH","10","","YES","NUMBER","","","9","10","0","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","FIELDS","NUMERIC_PRECISION","11","","YES","NUMBER","","","9","10","0","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
